cluster_hdbscan,variable,count,media,mediana,desviacion_estandar,minimo,p25,p75,maximo,coeficiente_variacion
28,log_calef_proyec_kwh,93,8.354627029600373,8.35094968723484,0.44024142120988513,7.158669627241704,8.131854187691662,8.621427072659785,9.537815109370248,0.05269432371428593
28,log_acs_proyec_kwh,93,7.754292005228109,8.00446576036065,1.1010120736011113,3.173878458937465,7.984360512387156,8.039737867125353,8.267705664762426,0.14198744035674507
29,superficie_util,219,44.45114155251141,46.8,8.610759008892815,20.5,39.0,52.2,64.4,0.19371288808681503
29,u_norm_muro_principal,219,1.5999999999999999,1.6,2.225532988447111e-16,1.6,1.6,1.6,1.6,1.3909581177794447e-16
29,u_norm_muro_secundario,219,1.5999999999999999,1.6,2.225532988447111e-16,1.6,1.6,1.6,1.6,1.3909581177794447e-16
29,u_norm_techo_principal,219,0.32999999999999996,0.33,5.563832471117778e-17,0.33,0.33,0.33,0.33,1.6860098397326602e-16
29,u_norm_techo_secundario,219,0.32999999999999996,0.33,5.563832471117778e-17,0.33,0.33,0.33,0.33,1.6860098397326602e-16
29,log_calef_proyec_kwh,219,8.090554898998,8.220591456789803,0.5620306899615884,6.1637357680484355,7.666951392349826,8.44626344266293,9.43278768096995,0.06946750834497085
29,log_acs_proyec_kwh,219,7.911806247365969,7.989187498440394,0.16916646789448997,7.429876862489979,7.807693021527287,8.039737867125353,8.248372126605375,0.021381523081509934
30,superficie_util,60,63.63666666666668,64.35,10.264451848560272,51.6,53.85,72.6,79.6,0.16129776096422824
30,u_norm_muro_principal,60,1.7,1.7,0.0,1.7,1.7,1.7,1.7,0.0
30,u_norm_muro_secundario,60,1.7,1.7,0.0,1.7,1.7,1.7,1.7,0.0
30,u_norm_techo_principal,60,0.3799999999999999,0.38,1.1195921614018072e-16,0.38,0.38,0.38,0.38,2.946295161583704e-16
30,u_norm_techo_secundario,60,0.3799999999999999,0.38,1.1195921614018072e-16,0.38,0.38,0.38,0.38,2.946295161583704e-16
30,log_calef_proyec_kwh,60,7.899680323294672,7.9239035419877375,0.25176878918411766,7.484031507810667,7.699977377877446,8.025123894527457,8.755296288668953,0.031870756648430296
30,log_acs_proyec_kwh,60,6.674730442412709,6.773423566186845,0.2403370454738817,6.294343066441045,6.51320021484817,6.84609261859003,7.109062135687172,0.03600700396029885
31,superficie_util,112,47.0,47.0,0.0,47.0,47.0,47.0,47.0,0.0
31,u_norm_muro_principal,112,1.6999999999999995,1.7,4.460851264677524e-16,1.7,1.7,1.7,1.7,2.624030155692662e-16
31,u_norm_muro_secundario,112,1.6999999999999995,1.7,4.460851264677524e-16,1.7,1.7,1.7,1.7,2.624030155692662e-16
31,u_norm_techo_principal,112,0.37999999999999995,0.38,5.576064080846905e-17,0.38,0.38,0.38,0.38,1.4673852844333963e-16
31,u_norm_techo_secundario,112,0.37999999999999995,0.38,5.576064080846905e-17,0.38,0.38,0.38,0.38,1.4673852844333963e-16
31,log_calef_proyec_kwh,112,8.605328692749028,8.502789940520987,0.20364122984789673,8.366951528085695,8.429235901209335,8.829010404006233,8.948741814280424,0.023664549852638137
31,log_acs_proyec_kwh,112,7.775989577440602,7.775989577440603,8.921702529355049e-16,7.775989577440603,7.775989577440603,7.775989577440603,7.775989577440603,1.147339826076715e-16
32,superficie_util,160,58.275,58.7,4.1321107950588045,51.5,55.5,61.3,66.8,0.07090709215030123
32,u_norm_muro_principal,160,1.6999999999999997,1.7,2.227417639557668e-16,1.7,1.7,1.7,1.7,1.3102456703280403e-16
32,u_norm_muro_secundario,160,1.6999999999999997,1.7,2.227417639557668e-16,1.7,1.7,1.7,1.7,1.3102456703280403e-16
32,u_norm_techo_principal,160,0.37999999999999995,0.38,5.56854409889417e-17,0.38,0.38,0.38,0.38,1.4654063418142553e-16
32,u_norm_techo_secundario,160,0.37999999999999995,0.38,5.56854409889417e-17,0.38,0.38,0.38,0.38,1.4654063418142553e-16
32,log_calef_proyec_kwh,160,8.738387697905853,8.745817432729652,0.20891658626669773,8.281065712543732,8.566225506741338,8.910129787989053,9.140389899278368,0.023907909958809037
32,log_acs_proyec_kwh,160,7.938416217997039,7.946299041184127,0.0516861142502458,7.8469418883331965,7.904445577924863,7.977830909508058,8.039866816190651,0.006510884895789308
