document_id,superficie_util,zona_termica,tipo_inmueble,calef_proyec,acs_proyec,u_norm_muro_principal,u_norm_muro_secundario,u_norm_techo_principal,u_norm_techo_secundario,cluster_hdbscan,cluster_probability,cluster_is_noise
e4c6bc2025,27.0,d,depto,sin sistema,caldera,1.9,1.9,0.47,0.47,-1,0.0,True
f92dc82024,44.1,a,depto,no posee,termo electrico 80 litros,4.0,4.0,0.84,0.84,-1,0.0,True
d715ae2021,103.1,d,depto,radiadores,caldera de condensacíon,1.9,1.9,0.47,0.47,-1,0.0,True
c0455a2026,57.5,c,depto,"por definir, se considera por defecto para esta etapa.","por definir, se considera por defecto para esta etapa.",4.0,4.0,0.84,0.84,-1,0.0,True
520cd82025,40.7,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
d8f8282025,55.6,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
ce0e9f2023,66.6,d,depto,no posee,calefon,1.9,1.9,0.47,0.47,-1,0.0,True
5210972023,53.7,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
1a8abb2023,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
5ac1a42023,54.0,f,casa_pareada,no aplica,calefont glp,1.6,1.6,0.33,0.33,26,1.0,False
82219e2022,109.8,d,depto,calefactores eléctricos,centralizado con caldera de condensación y estanques de,1.9,1.9,0.47,0.47,-1,0.0,True
8da2f12026,19.8,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,0.1842105113427154,False
3335102024,29.2,d,depto,sin sistema,"bosch condens 7000 wp - 100 kw, estanque 1000lts marca",1.9,1.9,0.47,0.47,-1,0.0,True
ae200c2019,29.3,d,depto,no posee,cuenta con un sistema de acs centralizado a partir de una,1.9,1.9,0.47,0.47,-1,0.0,True
eae10b2023,52.2,g,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,22,1.0,False
d30e402026,53.6,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
72edc62026,44.5,f,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,16,1.0,False
e94bd52021,49.5,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,15,1.0,False
7033322026,49.1,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
b604042020,142.2,d,depto,cielo radiante mediante caldera de condensación a gas,mediante condensación a gas,1.9,1.9,0.47,0.47,-1,0.0,True
d0f7ef2019,102.1,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,14,0.20797226758071705,False
128c652025,29.6,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,57,1.0,False
c91e9b2025,50.8,f,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,16,0.2647058810169847,False
5e16912025,44.8,g,casa_aislada,no posee,calefont 7 litros,1.1,1.1,0.28,0.28,17,1.0,False
01b17d2019,51.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,48,1.0,False
d8aae42024,43.2,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,0.17142857489551486,False
21aa812021,41.8,d,depto,radiador eléctrico,termo eléctrico,1.9,1.9,0.47,0.47,-1,0.0,True
7f6c8f2025,52.5,d,depto,calefactor electrico,calefont 12 litros gl,1.9,1.9,0.47,0.47,0,0.5209410008367642,False
f82a422021,45.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,42,1.0,False
2810f22020,42.4,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,0.0,False
034aff2020,90.0,d,depto,caldera,caldera,1.9,1.9,0.47,0.47,-1,0.0,True
f103652025,58.6,i,casa_pareada,no posee,calefont 7 litros tiro forzado,0.6,0.6,0.25,0.25,-1,0.0,True
e1c6242025,47.4,b,depto,no posee,"calefont 10 litros tiro forzado, cámara abierta",4.0,4.0,0.84,0.84,-1,0.0,True
f680d92022,27.0,d,depto,no posee,caldera a condensación,1.9,1.9,0.47,0.47,18,1.0,False
8640ec2024,26.6,d,depto,no posee,caldera con condensación,1.9,1.9,0.47,0.47,52,0.8571428193216563,False
a409602026,34.8,d,depto,no posee,el edificio cuenta con 3 calderas de condensación aldens wm,1.9,1.9,0.47,0.47,-1,0.0,True
bccfd52024,47.7,f,depto,no posee,calefont glp,1.6,1.6,0.33,0.33,29,1.0,False
b58ce62023,49.3,c,depto,no aplica,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
c9a6292024,35.3,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,57,0.9047619117658305,False
59638c2025,52.7,a,depto,no posee,"calefon splendid mvg tfi de 10 litros, de 17,6 kw potencia",4.0,4.0,0.84,0.84,4,1.0,False
e949542025,53.0,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,1.0,False
b287df2022,48.1,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
9f808f2026,50.4,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,1.0,False
7b1cb42022,74.2,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,0.16877638324083993,False
e910792024,29.0,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
a523382026,27.9,e,depto,sin sistema,caldera a condensación,1.7,1.7,0.38,0.38,-1,0.0,True
f332072025,46.3,d,depto,no aplica,caldera de condensacion a gas,1.9,1.9,0.47,0.47,-1,0.0,True
70fd4a2025,48.3,e,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,25,1.0,False
6c348f2023,50.8,d,depto,no aplica,calefont glp,1.9,1.9,0.47,0.47,-1,0.0,True
e529a52025,57.8,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,46,1.0,False
e3a7cc2026,80.1,d,depto,caldera mural,caldera mural,1.9,1.9,0.47,0.47,-1,0.0,True
edc95b2025,47.8,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,0.666666652366985,False
c9ba7e2020,50.0,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,0.6666666237676203,False
47120b2025,57.8,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,1.0,False
7f2da52020,71.3,c,casa_pareada,no posee,calefont neckar ionizado 13 litros wn13 con potencia nominal,4.0,4.0,0.84,0.84,-1,0.0,True
fd9a6d2024,47.2,d,depto,0,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
c8a54a2024,48.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
3933b52022,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
f279c62024,66.4,e,casa_aislada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,33,0.012550881504633415,False
fb2bb82025,63.1,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,33,1.0,False
a1fe9f2025,29.7,c,depto,no posee,termo eléctrico rheem 120 litros,4.0,4.0,0.0,0.0,-1,0.0,True
3c5f152022,55.4,a,depto,no posee,"calefon splendid, master mvg tfi 10, 10 litros, gas licuado",4.0,4.0,0.84,0.84,-1,0.0,True
349e032026,52.5,d,depto,calefactor electrico,calefont 10 litros gl,1.9,1.9,0.47,0.47,0,1.0,False
2035a02023,49.9,d,depto,no posee,"calefont, tiro forzado",1.9,1.9,0.47,0.47,-1,0.0,True
cb26732024,57.8,d,depto,sin sistema,calefont,1.9,1.9,0.47,0.47,50,0.00881953798648314,False
f2bc292023,49.3,c,depto,no aplica,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
416c222023,66.8,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
20857c2020,31.0,d,depto,no posee,caldera de condesanción,1.9,1.9,0.47,0.47,-1,0.0,True
b2711a2025,48.7,g,casa_aislada,no posee,calefont 7 litros,1.1,1.1,0.28,0.28,17,1.0,False
aaa43b2023,50.2,g,depto,no posee,calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,23,1.0,False
38d11d2025,28.9,d,depto,no posee,sala de calderas,1.9,1.9,0.47,0.47,12,1.0,False
e4045c2026,59.5,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,46,1.0,False
d4c2e92023,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
3e25fc2025,48.7,g,casa_aislada,no posee,calefon,1.1,1.1,0.28,0.28,17,1.0,False
7881d92020,91.7,d,casa_aislada,estufa kerosene 3 kw,calefon tiro natural 10 lts +sst,1.7,1.7,0.38,0.38,1,1.0,False
902d4f2021,57.9,d,casa_pareada,no posee,calefont 10 litros,3.0,3.0,0.6,0.6,-1,0.0,True
3d1e052025,52.3,b,depto,0,"calefón junkers hidrowind wr13-2 km e31 s4305 13 litros,",4.0,4.0,0.84,0.84,-1,0.0,True
9711682026,47.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,41,1.0,False
6e81d32026,71.7,d,casa_pareada,sin sistema,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
cebf042023,44.1,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,0.17142857489551486,False
b54cec2023,45.2,d,depto,sistema centralizado con losa radiante y caldera de condensación,centralizado con caldera de condensación y estanques de,1.9,1.9,0.47,0.47,-1,0.0,True
264c532023,28.5,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
5a456a2022,54.5,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
61d6472024,38.6,d,depto,no posee,caldera central a gas,1.9,1.9,0.47,0.47,30,1.0,False
abd7172025,48.7,g,casa_aislada,no posee,calefon,1.1,1.1,0.28,0.28,17,1.0,False
1f291b2023,68.6,e,casa_pareada,no aplica,calefont glp,1.7,1.7,0.38,0.38,-1,0.0,True
924b9d2025,48.3,e,casa_aislada,no posee,calefont glp,1.7,1.7,0.38,0.38,21,1.0,False
de3d482022,41.6,d,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,55,0.2266666732559602,False
347ac52025,26.4,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
7da3182023,71.7,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,33,0.7399999851740895,False
4ab8d02022,41.2,d,depto,no posee,termo eléctrico,1.9,1.9,0.47,0.47,8,1.0,False
8c48362024,30.6,d,depto,no posee,caldera de condensacin,1.9,1.9,0.47,0.47,-1,0.0,True
4e29442026,59.3,c,depto,sin sistema,calefont tiro forzado 13 lts,4.0,4.0,0.84,0.84,-1,0.0,True
c905712022,49.3,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
0e54bd2025,61.0,d,depto,no posee,caldera centralizada,1.7,1.7,0.38,0.38,-1,0.0,True
da4ef32019,102.1,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,14,0.20797226758071705,False
cd6bbf2021,51.3,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,49,0.0,False
7370552024,88.3,d,depto,radiadores electricos,caldera de condensacion,1.9,1.9,0.47,0.47,-1,0.0,True
eb564d2024,64.7,d,depto,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,11,0.02453345958087785,False
2eb7a02024,66.7,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
22d5102021,79.6,d,casa_pareada,estufa kerosene 3 kw,calefon tiro natural 10 lts +sst,1.7,1.7,0.38,0.38,1,1.0,False
31746d2020,46.2,f,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,27,1.0,False
3dbe042024,35.2,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,57,0.9500000038609141,False
fa6e932022,50.0,f,casa_pareada,"no posee, segun eett",calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
4382402020,55.0,a,depto,no posee,calefont 10 litros tiro forzado,4.0,4.0,0.84,0.84,-1,0.0,True
f5f5b02025,53.9,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
5662512026,31.0,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,57,1.0,False
6e962a2026,28.5,d,depto,no posee,el edificio cuenta con 4 calderas a gas natural de condensación,1.9,1.9,0.47,0.47,-1,0.0,True
3b699f2020,76.6,d,depto,radiadores,caldera con condensación,1.0,1.0,0.0,0.0,-1,0.0,True
a4f6942023,52.2,g,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,22,1.0,False
6e85f32024,54.2,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,0.9285714285714285,False
9488a52022,44.7,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
895e462024,51.8,d,casa_aislada,no posee,"calefón splendid de 10 litros, master mvg tfi 10, gas licuado",3.0,3.0,0.6,0.6,-1,0.0,True
47bef62025,63.1,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,33,1.0,False
b6b28d2024,47.3,d,depto,sin calefacción,central termica. caldera condensación. gas natural,1.9,1.9,0.47,0.47,-1,0.0,True
5ed00d2023,77.7,d,casa_aislada,0,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
0fd2d22024,55.3,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,33,0.4743589753743364,False
7528b92023,49.9,d,depto,no posee,"calefont, tiro forzado",1.9,1.9,0.47,0.47,-1,0.0,True
c712892025,53.6,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,1.0,False
4466fc2025,48.7,g,casa_aislada,no posee,calefon,1.1,1.1,0.28,0.28,17,1.0,False
6221cd2024,57.8,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,0.6153846153846154,False
05831b2024,51.6,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,15,1.0,False
eb49742024,58.0,e,depto,no posee,calefont 11 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
3ed3362026,47.8,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,0.666666652366985,False
e5d3cc2019,51.1,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,49,1.0,False
6a3ff12026,50.8,b,depto,0,"calefón junkers hidrowind wr13-2 km e31 s4305 13 litros,",4.0,4.0,0.84,0.84,-1,0.0,True
46507e2025,46.7,a,depto,no posee,"calefon junkers wd10 km e31 s4300, de 10 l y 18,2 kw",4.0,4.0,0.84,0.84,-1,0.0,True
7ec7c82021,51.4,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,1.0,False
2d7dd42022,42.0,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,1.0,False
9a03d12024,55.6,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
889b062024,52.6,g,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,20,1.0,False
2ed87d2025,48.9,c,depto,calefactor electrico,calefont 12 litros gl,3.0,3.0,0.6,0.6,0,1.0,False
4e65822023,54.0,f,casa_pareada,no aplica,calefont glp,1.6,1.6,0.33,0.33,26,1.0,False
5b95522025,55.4,a,depto,no posee,"termo eléctrico anwo van200l, potencia 3.0 kw",4.0,4.0,0.84,0.84,4,1.0,False
0d4e9f2026,57.8,e,depto,sin sistema,calefont tiro forzado 13 lts,1.7,1.7,0.38,0.38,35,1.0,False
4ea3ec2025,58.0,c,depto,no posee,sala de calderas,3.0,3.0,0.6,0.6,-1,0.0,True
59adf32022,52.3,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,47,1.0,False
0057132024,47.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,41,1.0,False
cdcd0f2024,29.7,d,depto,radiadores electricos,caldera de condensacion,1.9,1.9,0.47,0.47,-1,0.0,True
15eb7a2024,47.7,f,depto,no posee,calefont glp,1.6,1.6,0.33,0.33,29,1.0,False
5af5572021,54.5,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,5,1.0,False
f00e9a2024,46.1,d,depto,no posee,central térmica,1.9,1.9,0.47,0.47,38,0.004070556255695922,False
85f26b2026,52.4,d,depto,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,11,1.0,False
c032782024,63.1,d,depto,sin sistema,calefont,1.9,1.9,0.47,0.47,50,0.00881953798648314,False
1c789e2023,43.3,a,depto,no posee,sistema unitario,4.0,4.0,0.84,0.84,-1,0.0,True
f9e8ac2022,53.1,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,0.6111111047556967,False
db15932023,55.5,a,depto,no posee,"termo eléctrico marca junkers, modelo elacell excellence",4.0,4.0,0.84,0.84,-1,0.0,True
574aad2025,55.4,a,depto,no posee,"termo eléctrico anwo van200l, potencia 3.0 kw",4.0,4.0,0.84,0.84,4,1.0,False
a4aef72024,61.2,d,depto,calefacción: radiadores extraplanos marca ocean modelos,sistema acs: caldera marca aqua plus rb 30/32,1.9,1.9,0.47,0.47,-1,0.0,True
cfe4f42023,61.4,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,0.14084507210752056,False
b93e572022,44.8,f,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,19,1.0,False
fcea312024,45.8,d,depto,no posee,"el edificio cuenta con 4 calderas de condensación, marca acv,",1.9,1.9,0.47,0.47,-1,0.0,True
bd5ada2024,29.0,d,depto,no posee,caldera con condensación,1.9,1.9,0.47,0.47,52,1.0,False
855aaf2021,42.0,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,1.0,False
faa3672021,81.1,d,casa_aislada,no posee,calefont 13 litros tiro forzado,1.9,1.9,0.47,0.47,33,0.012550881504633415,False
6aadd92023,50.2,g,depto,no posee,calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,23,1.0,False
e881a22022,34.9,d,depto,losa de cielo radiante mediante bomba de calor,bomba de calor para acs,1.9,1.9,0.47,0.47,-1,0.0,True
066c652024,52.3,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,0.7173912897507971,False
cbd59e2018,48.2,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
88e3b72019,51.1,d,depto,no posee,calefont 7 glp,1.9,1.9,0.47,0.47,-1,0.0,True
61d02b2023,29.0,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
b3405a2026,28.9,d,depto,no posee,sala de calderas,1.9,1.9,0.47,0.47,12,1.0,False
7bb66a2021,70.8,d,casa_pareada,no posee,calefón,1.9,1.9,0.47,0.47,-1,0.0,True
a874e62026,42.1,d,depto,no posee,"calefont 10 litros tiro forzado, gas natural",1.9,1.9,0.47,0.47,-1,0.0,True
fabaae2019,44.3,e,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,25,1.0,False
4e43a12025,54.1,c,depto,calefactor electrico,calefont 12 litros gl,3.0,3.0,0.6,0.6,0,1.0,False
e739632024,52.0,d,depto,no posee,calefont 11 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
2adda02026,45.8,d,depto,no posee,calefont 13 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
b9164b2024,53.5,d,casa_aislada,no posee,calefont 13 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
e2039c2020,53.4,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,1.0,False
0211c22022,79.4,d,casa_pareada,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,7,1.0,False
f539d92024,69.0,e,depto,caldera de muro rinnai eco 16/17 con radiadores anwo,caldera de muro rinnai eco 16/17,1.7,1.7,0.38,0.38,-1,0.0,True
b5d3e62025,49.5,d,casa_pareada,no posee,calefont 11 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
3872f02023,31.1,d,depto,no posee,caldera central a gas,1.9,1.9,0.47,0.47,30,1.0,False
96c92a2023,31.3,d,depto,no posee,la torre cuenta con 2 calderas de gas natural sime modelo,1.9,1.9,0.47,0.47,-1,0.0,True
b55d172023,53.1,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,58,1.0,False
8b28692021,47.8,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,0.6666666237676203,False
7d72112025,66.8,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
233c982022,42.0,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,1.0,False
8a80912025,59.2,d,depto,no posee,calefont 11 litros,1.9,1.9,0.47,0.47,-1,0.0,True
800bc22025,47.0,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,1.0,False
f3f6c42020,103.6,g,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
358b292025,65.9,d,depto,no posee,"sistema individual, calefón 10 litros.",1.9,1.9,0.47,0.47,-1,0.0,True
0271062025,32.2,c,depto,no posee,central de agua caliente para suministro de todos los departamentos,3.0,3.0,0.6,0.6,-1,0.0,True
1296d32022,31.0,e,depto,no considera,bomba de calor,1.7,1.7,0.38,0.38,-1,0.0,True
ac34012021,51.3,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,49,0.0,False
19675b2021,46.2,f,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,27,1.0,False
aff23c2023,70.1,d,casa_pareada,no posee,calefont,1.9,1.9,0.47,0.47,10,1.0,False
42c90f2024,49.7,f,depto,no posee,calefont eco 25/28 rinnai,1.6,1.6,0.33,0.33,-1,0.0,True
3331222024,57.2,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,0.5588235276304894,False
908eec2023,52.6,f,depto,no aplica,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
eee5da2025,40.6,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
de7ff22024,26.7,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,1.0,False
bf33eb2022,74.3,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,14,0.22884858922265802,False
0146642023,43.7,f,casa_aislada,estufa a pellets bosca ecosmart,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
326a7b2026,47.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,42,1.0,False
d341912022,42.0,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,1.0,False
dfa9542024,51.0,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,1.0,False
ceb52d2024,66.4,d,depto,radiadores electricos,caldera de condensacion,1.9,1.9,0.47,0.47,-1,0.0,True
a148b22025,48.5,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,1.0,False
5d08b32025,47.5,a,depto,no posee,"termo eléctrico anwo van200l, potencia 3.0 kw",4.0,4.0,0.84,0.84,4,1.0,False
0df6bc2021,87.2,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,15,1.0,False
6fb34d2021,45.3,d,depto,no posee,calefont 10 litros tiro forzado,3.0,3.0,0.6,0.6,11,0.009571054886205977,False
e5f16c2020,51.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,48,1.0,False
3cda102022,32.0,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,1.0,False
ec4afd2026,48.5,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,1.0,False
f849802018,52.2,a,depto,no posee,calefont 7 litros tiro forzado apoyado sst,4.0,4.0,0.84,0.84,-1,0.0,True
6369072026,47.6,d,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,56,1.0,False
577bcc2023,57.7,d,depto,no posee,"calefón splendid mvg tfi 13 litros, gas natural de 22,5 kw",1.9,1.9,0.47,0.47,-1,0.0,True
d495832023,79.0,d,depto,radiador eléctrico,temo eléctrico,1.9,1.9,0.47,0.47,-1,0.0,True
ba27b72022,52.6,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
c4fb532024,54.4,d,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,55,1.0,False
6278382025,52.8,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,1.0,False
1381fb2021,46.1,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
9574822024,40.8,b,depto,0,"calefon junkers wtd10 km e31, 10 litros, gas licuado de 17,8",4.0,4.0,0.84,0.84,-1,0.0,True
cb02932026,43.3,b,depto,0,"calefon junkers hidrowind wr13-2 km e31 s4305, 13 litros,",4.0,4.0,0.84,0.84,-1,0.0,True
7986262024,50.5,e,depto,no posee,calefont glp,1.7,1.7,0.38,0.38,-1,0.0,True
4e56a22025,42.6,g,casa_aislada,no posee,calefont 7 litros,1.1,1.1,0.28,0.28,17,1.0,False
87449e2022,77.7,d,casa_aislada,la vivienda considera estufa de 6kw y combustible glp.,calefont 13 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
f690502021,42.0,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,40,1.0,False
18adb72026,43.9,d,depto,no considera,caldera a condensación,1.9,1.9,0.47,0.47,-1,0.0,True
b3342b2025,45.9,d,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,56,1.0,False
a66a972025,43.8,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,-1,0.0,True
6e5b022023,53.5,a,depto,no posee,sistema unitario,4.0,4.0,0.84,0.84,-1,0.0,True
9d0aa22025,71.3,d,depto,caldera mural,caldera mural,1.7,1.7,0.38,0.38,-1,0.0,True
34cad32026,47.8,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,0.666666652366985,False
